429,24,241,899,522,164,317,98,239,892
464,310,874,241,309,110,858,526,738,226
339,927,895,900,307,377,926,643,727,135
703,936,128,104,602,212,980,950,868,608
743,17,890,195,427,560,325,384,993,619
654,465,944,821,874,209,267,196,165,685
599,386,80,606,735,619,895,80,712,691
939,144,59,467,135,349,375,525,523,106
362,192,674,655,650,691,387,316,338,602
411,520,610,756,214,332,404,642,976,374
143,568,785,373,195,715,242,560,828,475
364,383,163,68,926,466,966,263,703,76
357,690,662,417,785,586,224,515,933,924
558,693,3,129,873,989,62,556,773,826
317,258,4,207,626,346,302,318,122,716
310,239,616,68,730,858,125,8,854,923
746,756,962,919,108,849,901,326,477,727
382,217,427,816,751,501,318,447,489,402
508,607,452,703,518,35,661,789,217,241
404,531,961,859,636,294,304,677,579,442
475,87,428,718,648,962,828,35,336,376
433,28,763,719,740,875,707,512,278,604
472,291,476,188,645,975,392,779,737,806
581,456,597,1,539,444,376,706,255,773
605,29,324,45,971,366,826,736,14,355
41,375,429,125,914,342,654,966,405,921
88,747,527,712,130,626,831,632,901,839
184,238,860,543,182,670,821,435,232,942
921,554,297,609,991,416,499,702,351,165
237,824,199,10,64,718,692,340,425,480
179,54,892,89,643,263,778,265,233,909
336,73,597,626,920,67,369,695,703,804
412,17,50,377,259,918,437,219,482,939
112,10,255,789,920,455,689,944,514,238
866,711,299,294,436,565,86,351,750,419
53,955,57,400,818,561,849,984,895,709
238,561,173,814,380,831,958,48,436,962
310,761,715,507,726,803,443,771,531,566
989,455,54,255,658,621,556,582,324,270
181,896,79,752,292,441,688,715,239,321
804,672,624,65,673,55,221,625,502,913
729,185,496,589,177,880,731,285,38,719
811,736,15,405,817,59,85,830,115,711
122,828,20,458,676,619,671,112,274,493
395,630,20,94,1,12,936,156,577,698
14,990,371,512,77,353,867,775,988,215
952,815,131,890,804,759,776,552,735,9
279,347,519,291,683,237,598,728,447,227
105,153,18,929,450,771,503,750,173,877
129,480,780,464,952,252,5,740,474,57
686,812,499,8,257,831,253,102,452,415
258,547,474,983,586,264,556,757,141,881
534,333,850,213,251,835,792,267,545,411
821,177,218,852,926,672,879,64,159,245
997,243,968,481,621,513,266,376,510,63
628,643,517,62,436,806,521,711,346,694
842,807,365,631,581,33,879,350,32,711
393,924,263,568,325,258,699,882,140,276
471,686,817,286,569,253,499,268,12,833
963,328,796,705,620,725,799,450,616,171
267,543,752,388,246,437,744,979,633,953
365,70,954,326,731,987,246,857,254,158
163,282,644,556,564,458,729,528,414,385
31,400,186,648,366,630,605,254,14,234
4,61,334,641,753,978,185,198,763,351
79,808,243,589,97,490,441,667,15,662
62,258,674,521,576,238,892,770,561,300
342,456,483,983,841,262,702,259,694,791
917,114,715,686,755,599,74,961,824,613
353,442,413,145,598,321,984,615,742,317
878,732,952,416,208,718,691,569,229,66
892,98,719,146,74,422,516,683,558,104
499,227,21,454,109,56,456,492,28,840
531,431,95,97,959,276,850,16,158,64
948,89,222,883,19,135,492,191,622,158
22,312,913,285,884,824,487,841,124,496
885,25,129,31,484,293,424,620,274,472
101,562,958,218,392,264,666,906,929,245
576,370,342,184,861,900,61,342,871,507
824,372,931,700,674,190,851,339,192,433
469,406,433,151,466,568,447,587,546,874
994,599,468,735,61,359,993,430,636,45
473,160,229,154,809,889,987,969,129,190
952,539,292,631,60,968,449,143,40,996
27,757,710,663,104,935,443,573,183,101
97,86,23,194,917,185,516,969,234,363
384,564,508,244,627,285,283,476,261,717
932,587,845,521,457,7,129,393,628,455
931,224,165,340,287,641,889,793,355,890
52,4,662,65,942,585,615,845,635,413
698,460,441,13,485,264,11,889,245,116
566,653,334,223,506,223,575,873,689,132
466,932,156,293,638,976,229,250,450,708
888,607,96,834,855,790,952,225,680,674
682,811,988,970,208,34,370,261,112,751
275,867,493,37,47,37,861,752,537,959
802,458,899,55,922,344,32,513,211,826
183,79,985,396,979,8,739,241,236,374
264,743,129,511,461,686,899,524,452,611
114,795,891,858,306,565,123,370,302,634
644,85,757,991,468,547,554,51,998,46
864,913,790,607,591,624,299,597,1000,443
395,696,648,130,182,851,936,376,57,403
849,503,986,145,641,482,788,425,553,663
116,33,417,871,917,693,959,2,701,66
622,32,174,259,828,127,375,150,40,650
670,218,497,550,377,739,33,402,194,995
581,381,85,297,726,201,749,657,537,704
972,94,456,5,105,936,515,84,254,937
467,844,297,505,612,383,338,290,731,131
788,217,712,63,402,834,738,463,947,638
649,842,331,254,230,952,447,717,329,21
926,373,626,671,115,42,562,577,272,180
463,419,802,515,993,312,856,218,983,911
430,36,345,255,38,448,519,950,60,646
942,910,95,690,516,636,521,3,4,144
413,211,489,77,193,187,655,146,155,656
343,125,248,689,372,604,918,598,38,15
173,96,408,494,115,605,734,395,710,91
564,318,224,621,461,813,570,168,210,842
389,926,940,850,724,151,858,441,881,780
775,88,161,53,306,636,153,258,518,373
556,921,302,101,888,902,587,87,37,826
448,81,547,779,512,362,216,541,174,412
151,905,650,537,605,444,565,575,897,743
367,243,594,361,850,247,4,73,325,34
226,505,437,596,571,818,767,210,866,325
541,759,556,599,164,359,81,525,975,672
786,8,90,847,766,309,460,913,63,379
264,943,425,96,337,356,78,566,490,967
993,523,586,446,857,928,820,758,781,237
857,670,984,622,343,772,998,772,238,752
880,208,277,601,191,517,952,572,486,736
625,226,227,526,329,178,598,384,887,387
663,520,518,329,296,15,346,875,742,447
392,609,533,923,593,916,197,343,6,590
810,910,256,753,57,371,108,346,404,162
554,373,402,953,408,761,398,312,835,741
521,887,453,699,441,731,168,727,697,668
680,264,495,322,142,893,606,858,922,148
368,929,290,431,778,108,993,361,515,928
303,382,579,340,802,354,507,489,427,245
460,556,1000,772,526,310,199,945,204,37
286,335,236,4,562,813,607,60,817,760
161,739,493,362,720,899,287,187,838,241
345,856,861,874,340,560,631,613,765,140
701,572,160,434,803,755,740,769,267,257
63,62,57,803,587,74,153,633,113,695
460,664,365,209,491,818,183,591,743,489
230,723,1000,154,885,70,300,822,999,155
101,419,350,845,483,765,515,148,19,648
633,417,180,462,14,67,669,938,982,399
598,539,762,186,296,198,699,817,55,948
203,609,112,137,898,545,49,708,315,59
446,369,402,487,164,719,479,414,370,740
589,792,948,757,613,489,116,221,145,459
265,364,126,757,674,419,429,434,382,105
251,252,309,137,620,868,341,951,237,397
586,127,358,250,472,624,445,918,5,838
714,381,238,400,504,834,937,137,674,169
205,240,510,830,915,949,375,431,516,426
652,703,226,230,566,331,987,273,258,400
285,438,781,402,317,695,130,632,535,438
808,163,636,149,391,360,450,627,786,837
841,12,765,610,585,728,307,324,932,242
763,588,906,828,850,360,503,47,379,846
856,562,315,488,76,953,504,471,996,195
268,198,3,201,779,347,357,949,849,297
933,307,70,448,884,699,582,104,762,492
440,318,154,980,179,914,16,217,108,875
437,51,660,174,336,597,902,516,279,862
297,508,994,531,623,656,735,769,699,103
814,795,949,970,774,780,670,722,77,960
861,185,178,699,140,16,516,286,886,218
540,662,44,743,290,176,322,815,168,723
291,371,50,319,626,640,47,228,482,754
906,450,756,598,624,184,355,602,269,406
481,157,21,195,739,767,504,48,388,110
65,848,915,149,319,989,769,951,626,501
385,949,635,248,380,810,772,921,108,351
676,335,539,126,32,845,588,509,390,90
375,550,188,750,392,410,371,734,838,562
809,948,586,919,240,122,949,192,641,583
618,836,770,126,190,302,150,503,992,748
381,647,853,283,58,951,175,855,454,997
730,349,846,764,661,330,138,596,982,583
250,723,846,967,234,5,540,62,807,493
680,288,500,610,719,912,852,863,711,185
564,140,491,845,454,451,928,922,261,222
440,240,121,304,792,357,233,488,879,711
472,867,120,51,81,738,598,696,146,236
537,664,651,915,977,808,619,295,637,319
306,536,469,877,394,714,303,786,607,469
237,789,394,542,737,348,518,242,672,916
948,57,148,893,563,40,699,473,940,610
154,357,103,127,795,498,433,553,227,412
244,822,214,769,916,320,478,220,525,783
194,65,475,493,10,958,599,423,457,730
215,100,635,209,971,874,751,377,682,464
891,993,458,227,733,389,918,946,467,651
359,201,372,862,874,20,323,306,820,221
966,15,546,813,735,716,169,218,240,438
78,744,521,567,354,412,830,69,747,745
262,872,653,60,15,123,250,560,711,334
468,103,23,702,470,497,336,46,344,378
247,940,884,334,863,746,919,596,935,553
361,679,48,71,691,921,836,420,893,754
290,933,119,254,751,317,116,176,910,629
40,234,587,263,833,415,842,449,823,958
783,291,670,86,874,916,152,231,992,5
66,50,58,820,998,431,695,583,150,829
99,613,16,280,247,635,30,707,652,387
389,949,948,857,330,118,377,177,852,399
49,932,960,30,688,636,30,589,323,620
80,280,756,328,219,302,679,690,439,996
229,606,569,487,846,680,691,765,403,306
658,149,377,193,674,920,714,384,150,652
928,456,565,354,341,536,532,172,954,98
253,121,20,256,208,12,956,302,895,846
285,803,382,206,170,366,439,371,903,18
623,941,78,992,884,785,158,181,182,403
204,750,152,687,463,293,494,123,741,871
990,270,911,336,222,65,535,17,217,245
904,225,497,927,28,949,553,648,862,628
750,278,2,689,907,750,505,504,512,382
8,706,46,127,32,235,531,701,1000,468
964,212,91,625,742,492,565,724,37,232
973,754,877,588,586,727,65,894,509,277
449,489,730,397,218,18,23,274,7,124
563,920,838,17,918,459,356,342,180,553
685,788,647,167,217,353,699,508,428,375
52,301,662,764,250,633,528,758,379,185
50,751,353,235,906,74,588,50,996,981
917,657,199,164,564,859,75,273,359,591
594,82,532,710,507,887,581,603,982,60
391,799,166,734,466,522,11,438,652,988
454,860,338,133,428,771,52,785,1,270
546,216,142,584,805,550,371,823,260,479
852,816,514,662,170,398,756,624,126,270
802,745,159,964,231,161,958,586,807,297
849,370,121,750,25,218,510,605,479,743
358,571,573,444,789,126,521,610,601,806
120,447,886,66,490,38,312,229,499,262
105,945,84,24,793,119,373,508,718,381
684,2,830,58,21,920,648,258,308,38
286,574,837,934,65,534,571,551,376,685
981,617,267,218,198,885,546,323,393,50
33,331,621,755,955,266,352,907,747,10
638,926,848,736,404,192,945,940,48,917
293,813,398,951,659,439,780,586,582,594
560,142,840,351,802,84,183,952,834,652
256,110,157,998,765,393,304,627,724,519
413,431,353,332,257,716,966,790,852,421
923,992,860,724,695,590,249,551,913,961
459,527,808,43,866,540,0,477,43,701
208,527,877,621,656,351,910,325,605,395
943,569,205,615,256,109,627,583,483,645
394,323,276,374,923,988,255,941,858,96
158,732,569,574,880,299,793,953,37,173
853,177,854,993,886,777,405,511,952,16
967,434,509,931,524,82,659,220,525,267
640,96,189,911,281,127,764,370,406,530
803,992,402,625,133,156,550,477,668,677
419,760,529,590,520,116,330,485,648,327
562,514,708,808,844,768,187,331,393,829
537,565,953,994,691,812,458,439,516,696
466,299,185,495,746,380,522,835,840,858
858,838,414,447,716,423,133,91,65,615
707,293,362,55,607,434,305,646,563,50
338,969,791,401,421,747,379,606,187,71
238,785,884,296,609,14,24,872,372,104
711,97,348,514,739,502,580,48,457,769
829,495,666,701,497,38,138,451,456,596
608,403,378,839,143,692,619,37,723,635
996,695,133,254,381,426,107,230,982,377
435,354,188,278,739,849,280,272,768,485
945,988,26,366,924,641,675,622,219,580
537,318,136,323,386,141,28,245,226,763
200,354,171,868,779,600,377,978,613,750
179,333,619,687,131,906,830,185,364,329
114,734,943,333,124,248,194,188,447,207
287,354,261,532,825,828,293,488,517,734
181,245,236,290,373,261,884,12,668,60
532,636,19,623,82,436,669,58,311,890
488,964,283,645,422,452,236,435,833,258
396,755,511,696,270,255,188,630,822,315
781,0,125,933,13,344,753,536,918,457
837,843,334,751,904,380,667,306,613,997
912,637,901,597,676,430,951,943,409,396
603,727,994,423,872,825,869,689,736,966
546,970,163,497,73,812,2,346,528,364
885,1,818,151,874,309,404,201,467,118
827,385,344,916,377,690,138,206,905,967
14,496,73,925,548,447,517,836,134,49
100,236,36,635,233,476,984,45,12,517
380,847,292,711,634,323,597,533,318,185
750,156,432,727,870,222,678,759,249,643
245,974,176,69,464,907,750,833,879,534
177,827,385,381,568,191,754,822,567,711
46,843,187,419,196,1,583,95,81,6
750,259,299,982,857,1,205,917,938,196
194,407,98,938,726,132,48,512,579,49
235,770,344,693,74,606,724,325,17,832
803,512,918,497,886,349,774,238,426,835
966,8,921,106,589,323,922,127,835,434
277,98,397,218,594,657,931,652,970,605
537,766,438,375,207,880,961,249,61,562
866,400,155,466,501,439,452,413,906,1000
447,833,267,420,795,395,184,141,890,703
662,40,464,799,574,11,579,195,881,817
100,633,603,141,114,501,110,676,814,153
179,640,421,806,971,41,40,869,5,463
892,287,107,91,561,11,956,818,911,352
158,315,176,307,761,505,196,183,608,154
864,854,574,441,192,709,129,945,749,610
363,361,678,674,767,272,353,927,925,203
167,150,1,165,921,449,625,759,324,981
947,167,256,485,231,85,307,548,286,331
323,488,97,7,393,771,993,995,751,546
851,829,278,152,947,28,23,1,140,577
65,408,671,694,138,296,778,6,373,163
830,228,35,87,66,439,112,999,196,836
633,895,211,312,876,90,253,544,958,974
519,583,417,526,261,78,905,170,942,21
639,872,256,400,112,378,835,825,419,732
17,404,13,304,640,789,971,504,631,786
827,664,652,306,885,523,616,801,144,700
680,145,258,150,863,51,28,426,783,341
64,159,41,36,962,992,347,310,853,992
975,122,702,267,434,844,616,780,448,429
888,369,435,110,978,140,549,507,622,46
928,682,585,988,926,704,985,667,872,864
837,375,220,100,894,372,286,770,269,308
736,277,935,614,824,950,997,151,965,26
638,129,758,931,42,655,487,642,259,987
179,821,446,473,469,492,984,525,817,394
848,267,379,312,8,406,575,416,321,192
144,595,535,267,518,150,374,80,194,64
310,523,309,897,579,293,426,239,960,189
708,85,161,75,742,529,702,362,641,42
246,963,81,998,6,232,56,185,832,404
200,955,906,434,138,863,242,862,662,77
206,226,726,277,594,68,902,192,206,583
397,90,719,131,758,391,176,771,876,192
69,308,595,485,132,795,902,941,633,401
39,620,630,872,615,279,840,536,148,95
109,639,968,259,709,953,778,869,920,73
228,940,281,708,745,275,346,870,232,894
982,170,656,487,640,779,58,433,422,725
82,351,501,857,489,523,987,171,222,569
113,757,29,436,449,329,178,814,639,18
677,372,498,421,909,874,612,125,294,476
12,563,631,306,446,656,503,274,240,956
928,513,587,369,811,272,334,567,131,801
663,603,821,29,384,930,323,157,894,156
965,728,572,33,510,583,442,708,409,864
433,274,151,775,714,16,997,548,944,470
189,125,847,755,169,791,101,883,535,678
922,616,743,733,895,679,412,964,154,984
254,414,943,471,901,900,978,954,328,900
530,586,141,678,201,653,374,175,168,570
621,859,836,346,762,855,382,172,344,467
697,221,665,538,205,121,777,403,301,84
495,900,960,609,829,96,591,95,115,952
845,831,933,334,492,53,256,318,818,484
397,24,851,601,154,911,938,625,24,501
623,326,931,410,35,855,967,926,195,903
980,941,843,830,109,945,186,124,610,950
448,120,953,427,76,326,863,421,541,130
16,500,895,767,370,883,643,593,459,37
491,925,236,430,890,579,693,344,35,486
513,239,172,870,662,566,975,374,424,589
201,601,320,121,661,74,971,919,937,547
544,168,244,353,176,326,854,148,897,555
385,619,700,540,252,131,891,50,180,718
286,309,219,701,847,647,221,800,477,322
74,257,700,365,960,486,718,164,904,66
191,141,427,654,484,408,233,785,108,548
510,646,401,403,553,98,289,901,666,640
625,487,869,941,693,672,899,316,825,856
866,825,816,756,632,650,996,676,432,535
596,382,732,214,859,944,99,675,41,217
662,972,300,42,283,278,673,418,206,561
861,121,436,714,133,419,450,859,924,452
143,252,676,85,460,320,470,412,330,632
847,615,328,684,354,735,554,201,485,873
813,388,204,57,801,195,557,211,653,128
486,106,856,94,453,748,524,380,853,946
360,58,131,639,406,158,272,654,627,638
718,686,71,150,752,128,994,509,129,837
503,309,747,47,719,303,382,787,300,883
230,409,445,378,778,779,406,330,738,916
489,338,452,374,534,987,703,182,419,75
14,985,189,850,783,937,302,686,124,962
744,419,629,924,845,457,79,274,918,495
387,716,260,97,390,768,126,364,207,33
296,788,160,425,128,255,227,718,395,127
934,656,958,40,683,872,561,296,651,534
227,801,870,128,212,109,102,678,264,793
558,449,71,735,391,759,269,147,710,611
61,356,51,481,224,420,743,945,929,117
725,158,827,12,899,819,782,657,815,272
521,376,504,520,802,404,619,142,2,8
412,120,169,866,970,236,102,42,622,544
139,927,866,652,39,694,593,400,524,140
258,156,118,110,82,695,362,109,4,310
960,242,351,753,412,19,759,476,209,912
966,341,130,577,605,187,339,936,314,878
864,723,907,731,187,540,988,430,347,214
905,48,654,416,826,950,527,830,427,762
143,106,386,64,350,269,995,29,286,812
534,378,791,517,43,200,178,459,398,642
701,97,415,203,174,669,957,99,98,520
558,65,352,690,679,838,916,119,719,981
480,360,725,988,980,533,903,898,973,923
584,908,132,603,318,129,648,337,275,469
16,592,802,912,664,200,306,417,591,242
378,317,38,522,776,701,925,304,665,162
729,622,24,100,266,144,317,107,677,85
287,152,638,110,876,811,121,927,284,658
906,887,166,545,60,169,56,440,136,942
894,647,376,862,632,483,56,58,961,719
985,837,916,625,585,461,656,708,225,726
384,688,305,399,812,418,224,382,2,445
44,499,246,709,705,975,605,70,278,254
374,515,548,329,703,647,92,843,643,619
443,945,808,583,548,940,700,711,933,960
433,605,772,81,905,950,196,669,358,769
214,292,830,39,882,242,572,887,862,17
798,856,591,656,847,390,833,619,279,211
910,90,744,858,712,516,650,444,307,583
369,656,226,843,85,503,938,607,291,24
328,626,596,50,888,855,92,417,940,732
797,611,504,106,258,780,788,229,367,700
408,384,542,192,876,232,194,181,253,825
796,884,480,39,779,612,264,192,982,677
551,384,281,226,378,216,664,464,515,286
428,506,841,504,163,828,92,453,541,645
119,152,746,501,903,777,285,269,477,727
257,892,420,51,329,887,197,649,205,484
150,787,103,742,865,521,304,88,792,557
265,195,404,265,385,816,59,169,891,537
645,71,339,693,961,455,561,52,289,417
28,712,812,42,349,784,649,849,850,216
621,658,5,103,135,491,472,155,914,211
369,300,26,13,888,528,57,940,717,316
604,708,88,966,981,505,278,610,908,184
411,674,331,798,771,592,854,473,930,512
452,821,528,192,109,525,752,678,437,257
958,730,780,664,204,977,441,718,223,547
943,973,886,29,473,565,254,350,846,677
404,292,612,949,569,607,827,824,122,192
884,643,236,732,887,305,18,28,931,854
490,293,136,892,996,794,737,230,525,924
365,910,227,270,468,279,699,16,22,839
629,642,85,319,680,209,104,439,680,785
808,467,254,310,269,65,461,987,860,569
399,480,358,258,642,483,431,725,866,389
128,267,211,435,421,54,991,711,208,552
737,522,490,13,447,983,532,933,295,874
249,584,533,995,626,797,756,438,32,59
184,482,80,759,676,867,620,711,488,919
863,160,736,811,916,338,868,583,413,858
774,355,700,68,929,570,465,885,643,351
555,712,121,747,475,962,218,99,103,725
803,26,443,337,861,117,247,694,740,942
856,1,376,750,937,84,635,788,123,703
6,775,110,928,872,829,43,905,784,472
966,175,441,899,781,800,824,9,532,230
263,715,732,721,541,95,568,586,75,133
198,271,781,90,154,191,82,101,975,946
422,322,431,190,639,544,477,510,908,873
246,493,582,793,711,486,625,629,652,123
877,153,417,719,210,928,269,191,516,220
45,246,881,747,809,813,665,518,281,534
591,17,637,602,248,419,3,632,896,844
648,565,176,44,907,545,773,339,198,514
610,100,116,339,273,370,217,615,65,651
691,370,256,779,180,7,542,80,889,809
259,804,845,154,370,306,22,687,979,539
690,945,794,28,982,71,279,920,511,376
694,502,696,618,963,455,386,899,944,609
736,392,144,301,483,121,571,506,297,895
82,830,971,496,870,394,372,554,292,706
892,25,755,40,620,485,911,336,595,348
400,998,403,348,130,219,975,856,531,464
264,739,152,627,690,562,601,526,881,99
3,92,549,892,223,353,577,432,416,536
419,41,275,191,221,600,398,488,60,162
243,804,292,27,772,892,680,140,549,635
914,602,49,781,747,987,567,130,711,774
330,751,856,167,796,759,190,231,168,511
64,281,233,619,333,270,594,780,308,492
314,198,347,910,56,239,378,994,406,442
799,119,254,603,228,648,86,216,106,138
723,225,250,247,70,893,924,227,103,110
679,502,563,967,879,677,314,200,988,575
404,721,316,616,267,56,573,93,27,828
21,30,231,253,634,673,565,23,585,292
833,419,628,217,167,95,100,503,139,978
348,31,636,109,589,686,141,60,606,98
921,563,126,783,623,778,149,290,320,409
197,799,81,35,736,957,244,948,655,607
35,627,627,349,301,67,749,529,920,885
140,646,23,657,350,675,922,205,55,510
643,693,768,412,187,574,837,790,538,939
755,36,49,924,26,551,188,643,620,274
985,792,87,136,73,914,18,472,252,870
753,580,86,6,60,817,758,782,635,569
352,902,168,235,296,869,761,160,620,387
189,409,600,766,818,404,951,813,283,411
392,363,456,818,198,278,831,278,5,221
75,833,109,413,61,952,440,229,718,912
225,511,673,410,476,296,429,912,414,153
182,66,284,828,86,992,604,103,85,53
319,390,22,898,674,929,838,984,204,279
255,224,296,995,550,914,306,42,653,945
301,8,715,998,685,370,276,748,85,973
0,734,447,709,532,748,337,811,168,375
322,178,432,112,926,58,535,904,949,906
445,942,14,876,31,962,583,85,42,651
628,36,168,699,348,912,877,200,919,888
662,546,267,374,300,770,759,941,152,582
21,565,259,320,5,142,996,919,191,618
236,203,983,648,856,333,566,991,604,42
461,565,941,344,42,530,16,457,594,542
633,870,969,256,244,135,275,625,520,551
659,75,813,9,796,373,287,698,687,442
483,619,176,538,753,169,183,295,610,211
753,665,726,396,773,38,460,271,760,253
923,443,688,459,887,60,330,404,781,375
711,553,221,75,119,234,462,298,918,296
721,582,855,178,386,444,278,521,99,368
241,148,1000,176,259,990,377,123,605,540
2,333,490,658,636,975,983,803,956,110
204,588,835,219,245,801,420,596,242,579
386,526,304,569,918,592,598,573,792,868
563,558,0,133,751,783,96,461,272,769
706,457,869,934,903,609,861,210,220,91
844,559,299,937,491,949,350,663,525,371
514,463,498,431,158,458,219,64,681,577
31,871,885,65,187,201,733,277,212,590
267,374,385,545,224,957,660,665,913,271
988,836,562,626,755,711,532,886,609,801
401,467,94,376,5,819,772,314,233,216
779,868,744,640,326,189,193,701,604,781
825,908,216,301,634,332,774,875,192,248
993,726,610,609,454,502,958,597,776,883
89,266,731,850,757,164,470,340,456,391
962,662,654,972,418,16,824,145,470,581
593,26,382,536,288,280,5,62,432,950
102,126,254,211,610,892,599,149,738,935
786,403,295,866,515,468,471,98,180,938
109,519,204,650,517,204,349,775,355,291
609,935,234,865,815,894,464,62,108,397
144,130,40,971,553,410,837,842,803,560
966,680,316,255,82,96,826,967,168,235
602,599,943,585,782,305,514,132,794,457
51,197,786,834,452,500,48,200,430,499
327,771,414,345,956,291,579,158,336,765
957,129,698,37,487,174,483,860,629,811
908,171,225,584,844,617,105,638,209,191
230,821,430,931,598,875,376,99,869,311
566,387,706,160,577,795,405,68,754,702
154,115,881,156,661,604,501,474,121,57
973,512,731,467,593,330,961,753,539,278
544,182,204,589,549,391,137,251,790,226
962,577,518,239,624,969,562,182,242,881
54,366,494,686,976,134,101,243,278,5
657,750,485,270,139,376,280,153,607,210
123,396,160,121,598,838,390,643,97,372
324,111,246,42,912,636,32,579,253,436
725,884,233,448,901,908,4,846,227,928
492,266,248,439,442,441,86,604,972,258
208,927,196,950,844,988,941,243,316,398
114,805,157,961,434,981,843,186,993,440
473,104,763,283,519,666,87,494,3,845
602,184,388,346,80,828,495,831,520,675
693,116,541,323,281,93,237,955,831,293
571,955,824,802,329,336,525,662,778,952
233,363,827,554,146,965,81,431,271,283
955,840,487,957,103,160,40,198,4,592
182,341,0,218,975,194,312,870,796,0
665,740,620,656,791,628,24,838,62,468
366,345,337,543,450,816,165,564,814,367
195,303,335,210,170,744,126,736,443,510
860,160,29,768,331,59,518,230,281,5
391,660,850,571,793,95,615,657,362,607
484,930,277,572,623,225,815,291,132,822
376,453,25,25,654,663,99,730,450,447
675,34,443,139,324,910,180,466,664,187
811,750,186,252,741,615,958,746,153,925
620,369,215,128,261,447,383,921,894,388
818,131,234,129,48,726,925,152,861,809
312,879,428,398,995,559,363,363,268,724
787,949,193,511,209,265,782,599,358,707
8,842,292,298,16,323,675,110,201,731
779,432,803,86,402,994,925,593,423,977
590,781,80,582,289,6,340,314,428,579
994,954,127,334,56,353,269,792,504,313
328,774,941,198,557,851,887,53,133,90
93,697,493,870,967,714,529,4,273,76
363,753,375,844,466,964,253,502,292,545
92,129,130,988,588,191,695,911,772,28
729,925,340,820,568,640,225,749,860,387
524,804,954,734,776,767,305,113,212,714
414,581,309,47,998,503,989,267,642,703
709,419,825,550,410,391,377,519,329,649
751,67,402,337,804,516,528,455,650,273
44,249,507,230,359,577,737,617,256,664
602,995,636,449,538,415,220,996,735,275
653,676,901,329,440,95,33,74,730,330
650,758,749,857,703,40,609,958,287,712
946,253,608,891,667,728,728,481,812,172
573,812,880,90,316,12,257,541,230,418
602,667,579,869,568,278,872,198,49,441
532,700,773,990,234,319,375,483,343,935
847,463,598,311,761,706,521,623,34,494
839,600,67,159,889,689,155,640,11,106
172,468,637,771,453,522,127,697,179,948
648,170,281,628,311,914,925,803,687,793
852,822,568,594,878,410,660,77,891,623
512,358,558,498,251,328,829,621,663,456
835,295,183,640,27,900,738,436,14,816
933,230,410,468,403,574,526,547,596,835
590,664,823,384,570,330,834,212,729,604
325,973,630,801,237,590,452,840,411,842
551,830,577,274,869,584,958,408,107,825
942,444,144,469,164,716,309,967,686,324
234,183,361,522,262,782,801,166,929,617
699,0,720,961,887,147,870,257,365,976
839,52,391,383,622,45,284,620,456,683
403,960,218,837,900,348,158,371,222,166
574,978,590,736,705,61,326,283,973,522
785,672,50,706,222,422,635,150,342,410
276,774,687,854,722,88,483,752,682,398
194,579,765,354,957,238,443,6,453,380
427,794,483,254,321,459,337,998,164,821
347,595,350,928,328,551,560,220,905,49
356,121,436,41,559,249,805,249,186,997
826,29,56,798,621,753,123,779,62,413
258,548,874,623,558,586,256,2,595,573
2,82,43,550,937,228,845,818,876,554
592,653,205,783,953,897,617,994,420,489
474,263,29,815,968,484,880,963,371,282
58,783,18,823,632,997,630,517,193,847
498,954,898,339,411,415,341,82,775,172
744,505,5,687,505,761,932,582,350,934
974,848,28,726,20,690,880,638,389,671
817,178,440,933,24,248,789,371,969,855
123,421,283,725,111,816,538,722,597,366
448,842,506,379,928,967,625,249,18,201
923,535,146,325,427,255,70,642,326,338
911,499,302,221,369,262,685,110,308,307
583,389,448,315,240,837,652,111,430,138
408,697,425,638,541,147,390,411,682,606
25,976,210,768,641,816,783,595,693,142
584,404,696,294,414,83,902,199,323,951
413,83,333,49,869,202,597,623,165,50
475,855,595,14,781,925,663,609,50,576
913,557,136,4,745,647,821,665,200,504
94,373,793,47,66,432,29,649,780,735
847,803,903,996,483,925,940,286,175,16
99,653,540,770,252,200,17,892,776,522
104,604,563,710,225,777,312,315,958,817
177,355,945,21,996,347,52,313,965,178
213,930,293,972,556,784,941,891,315,364
923,55,619,385,177,308,485,990,820,261
732,776,444,220,158,178,705,106,884,317
749,353,479,244,747,778,774,433,534,235
966,409,640,158,492,497,412,317,84,629
174,203,167,269,229,487,702,831,245,345
759,72,750,781,570,274,773,488,252,815
205,271,194,780,679,572,255,972,805,146
481,28,27,13,86,722,884,837,156,417
840,187,230,700,494,919,370,452,600,752
865,455,934,235,112,582,995,489,415,449
50,263,880,832,662,902,889,320,229,468
368,408,727,229,155,942,800,614,868,85
783,604,548,264,486,830,887,36,496,416
89,649,601,577,48,223,856,459,14,481
811,546,908,690,755,475,898,778,867,190
907,973,15,393,431,704,681,423,148,602
415,489,671,640,180,261,114,863,31,667
288,960,813,724,887,635,953,460,414,946
266,484,241,615,757,916,499,955,879,179
343,518,397,678,829,499,395,819,227,944
539,430,912,104,346,345,157,738,706,490
412,599,38,218,305,670,240,990,226,271
304,543,727,916,198,797,53,773,64,26
62,303,138,733,310,319,676,858,94,732
684,963,680,883,156,355,525,806,875,374
379,6,742,433,531,736,229,818,169,987
303,391,149,959,14,302,176,380,910,303
440,945,327,433,787,608,905,209,66,307
253,666,47,693,707,376,755,291,245,860
291,345,93,124,593,807,569,928,575,132
83,288,973,407,429,911,479,172,207,187
582,827,303,767,244,711,715,873,493,580
